HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV
FD72674,KUM6955,RX8709734,A-2016-VE730,3,,1,140781.9,2016-07-17 00:00:00.0,2016-07-29 00:00:00.0,1,2,41.77144058,-87.71536939,30530.00,1
JM69276,CHI8926,PZ1808277,A-2016-EA111,3,,1,222855.6,2016-07-22 00:00:00.0,2016-08-03 00:00:00.0,1,1,41.78073244,-87.586371,19400.00,1
HM66712,HWJ3476,OQ1766851,A-2016-QZ199,3,,1,125429.6,2016-07-23 00:00:00.0,2016-08-03 00:00:00.0,0,1,41.69028809,-87.66469388,37400.00,1
MG95650,GUW2930,PX2120133,A-2016-MZ542,3,,1,120729.9,2016-07-25 00:00:00.0,2016-07-27 00:00:00.0,1,5,42.019439,-87.69032202,20630.00,1
DH60612,HGO5326,QQ1507971,A-2016-LV253,3,,1,332876.7,2016-07-31 00:00:00.0,2016-08-05 00:00:00.0,1,1,41.74468949,-87.54056648,20660.00,1
CC87073,LFO4110,RN4226071,A-2016-GP511,5,,1,91249.5,2016-08-02 00:00:00.0,2016-08-10 00:00:00.0,0,1,41.99738068,-87.80896764,40660.00,1
AI58188,LSX4061,TR5550041,A-2016-XX775,5,,1,241522.6,2016-08-08 00:00:00.0,2016-08-08 00:00:00.0,1,1,41.88664694,-87.63381129,41430.00,1
FL52535,KCQ1524,VY7080304,A-2016-GT660,5,,1,111169.1,2016-08-10 00:00:00.0,2016-08-10 00:00:00.0,1,2,41.83329377,-87.61685734,33030.00,1
BA79937,BLV8655,TU0769843,A-2016-MT971,1,,1,192320.1,2016-08-22 00:00:00.0,2016-09-03 00:00:00.0,1,1,41.7786395,-87.72261309,39307.00,1
KH25163,UAD9400,ZV4434309,A-2016-NA206,1,,1,91067.3,2016-08-25 00:00:00.0,2016-09-08 00:00:00.0,0,2,41.82563103,-87.61039034,44470.50,1
IF03329,XEJ7375,ZV2017537,A-2016-WS416,1,,1,74949.5,2016-08-26 00:00:00.0,2016-08-31 00:00:00.0,0,1,41.92345973,-87.79884308,45287.00,1
LL33654,TGA1173,VT5542027,A-2016-JS377,2,,1,371183.8,2016-08-26 00:00:00.0,2016-09-01 00:00:00.0,1,5,41.84714751,-87.64633938,13100.00,1
GJ44094,EFD6382,QQ2054181,A-2016-TQ539,5,,1,21015.8,2016-09-01 00:00:00.0,2016-09-05 00:00:00.0,1,1,41.92549933,-87.69391755,25120.00,1
II13130,VND8222,VY5771423,A-2016-WZ352,5,,1,25294.8,2016-09-06 00:00:00.0,2016-09-18 00:00:00.0,1,1,41.96811604,-87.78209666,37740.00,1
AG08624,LLN8807,UN0794200,A-2016-FO150,4,,1,259723.9,2016-09-08 00:00:00.0,2016-09-11 00:00:00.0,0,1,41.72657824,-87.62248031,33520.00,1
JM17168,EVO4040,NY6656317,A-2016-YN454,2,,1,114242.3,2016-09-10 00:00:00.0,2016-09-19 00:00:00.0,1,4,41.88117859,-87.62448807,19960.00,1
AF02123,XGO1789,ZQ1333748,A-2016-DR744,5,,1,123371.2,2016-09-11 00:00:00.0,2016-09-13 00:00:00.0,1,4,41.95385462,-87.70015089,14240.00,1
LD06091,EGF8629,TQ4763765,A-2016-DR889,1,,1,220827.8,2016-09-12 00:00:00.0,2016-09-12 00:00:00.0,1,1,41.72244946,-87.58500357,20550.00,1
CA06029,SCK8550,SY6117637,A-2016-TN445,5,,1,166390.7,2016-09-13 00:00:00.0,2016-09-14 00:00:00.0,1,7,41.7904158,-87.78188205,25576.00,1
MI08265,OQM4592,RR4766997,A-2016-XT274,3,,1,144226.8,2016-09-16 00:00:00.0,2016-09-18 00:00:00.0,1,1,41.99753989,-87.70700596,30400.00,1
GI54062,MLM4787,SP5916091,A-2016-SS454,5,,1,53387.7,2016-09-19 00:00:00.0,2016-09-28 00:00:00.0,1,1,42.00555248,-87.67509863,24621.50,1
FL07301,XZK5437,OO9569104,A-2016-XW950,5,,1,201359.2,2016-10-04 00:00:00.0,2016-10-12 00:00:00.0,0,1,41.90898946,-87.80436284,37630.00,1
BD41683,CBM8833,TV7378319,A-2016-AM681,5,,1,102876.0,2016-10-09 00:00:00.0,2016-10-13 00:00:00.0,0,1,41.98520012,-87.6628714,20200.00,1
GE40508,WJR8954,US4466705,A-2016-RQ451,2,,1,223339.9,2016-10-10 00:00:00.0,2016-10-17 00:00:00.0,0,1,42.00112812,-87.69837014,31380.00,1
BM26712,HLK1308,XQ8983345,A-2016-GH387,5,,1,119915.8,2016-10-17 00:00:00.0,2016-10-19 00:00:00.0,1,1,41.88158651,-87.65224725,24220.00,1
JA07380,QUP8568,YQ9926483,A-2016-DV196,1,,1,68190.2,2016-10-18 00:00:00.0,2016-10-24 00:00:00.0,1,1,41.92411902,-87.74703214,30420.00,1
AM70030,VDM4956,VQ4147557,A-2016-ET790,5,,1,81047.6,2016-10-24 00:00:00.0,2016-10-28 00:00:00.0,0,1,41.92196157,-87.66509222,21480.00,1
CB01483,AUD6272,TP8111859,A-2016-LC306,1,,1,108129.2,2016-10-26 00:00:00.0,2016-11-04 00:00:00.0,0,1,41.95855184,-87.64623776,34300.00,1
CJ27045,SCU7643,QP2571918,A-2016-CG377,5,,1,236301.9,2016-10-29 00:00:00.0,2016-10-30 00:00:00.0,1,1,41.74314692,-87.6257615,17230.00,1
JC56700,SCN4900,VP8823525,A-2016-QI630,4,,1,287840.5,2016-11-01 00:00:00.0,2016-11-06 00:00:00.0,0,1,41.74872543,-87.64413194,14250.00,1
LK30681,JYI3545,VY6940502,A-2016-YE111,3,,1,34201.3,2016-11-03 00:00:00.0,2016-11-03 00:00:00.0,1,2,41.81575149,-87.68392697,28040.00,1
AK38802,NEL8168,ZO1034286,A-2016-EQ539,1,,1,154668.1,2016-11-09 00:00:00.0,2016-11-20 00:00:00.0,0,6,41.75467175,-87.6151843,23270.00,1
JC66356,KEF2196,QR3774124,A-2016-GJ386,3,,1,69007.7,2016-11-12 00:00:00.0,2016-11-15 00:00:00.0,1,1,41.89259323,-87.62433405,20360.00,1
GB97336,SMG6943,ZW8050033,A-2016-TI348,5,,1,123126.9,2016-11-27 00:00:00.0,2016-12-10 00:00:00.0,1,1,41.69278956,-87.61638144,24850.00,1
CM11612,GJI9724,QY3512250,A-2016-TJ210,3,,1,77438.7,2016-11-29 00:00:00.0,2016-12-01 00:00:00.0,1,1,41.87698379,-87.74282373,44666.00,1
FG15586,DDM4760,XQ9244848,A-2016-EH758,5,,1,66185.9,2016-12-04 00:00:00.0,2016-12-06 00:00:00.0,1,1,41.89142316,-87.74582768,19820.00,1
KK82543,GSI3831,RU0702087,A-2016-YD299,5,,1,182737.4,2016-12-05 00:00:00.0,2016-12-14 00:00:00.0,1,2,41.79017254,-87.65734763,30170.00,1
CA35572,LAJ9394,TN6090606,A-2016-TL355,1,,1,167780.9,2016-12-08 00:00:00.0,2016-12-20 00:00:00.0,1,3,41.92365236,-87.63989337,20033.00,1
BF70624,OJD8547,WP2475976,A-2016-QV417,1,,1,88222.5,2016-12-13 00:00:00.0,2016-12-24 00:00:00.0,0,1,41.75923094,-87.55959822,30340.00,1
IE69805,LCA4806,TQ1478466,A-2016-YZ404,5,,1,240753.5,2016-12-23 00:00:00.0,2017-01-03 00:00:00.0,1,4,41.77057869,-87.61553541,37869.50,1
IA69355,XNM4053,WN9680094,A-2016-NB761,3,,1,287762.9,2016-12-30 00:00:00.0,2017-01-13 00:00:00.0,1,1,41.75877663,-87.59553081,31980.00,1
LA78122,ZCJ1641,NR1827781,A-2017-MM619,1,,1,100706.7,2017-01-01 00:00:00.0,2017-01-02 00:00:00.0,0,4,41.96879509,-87.66734813,22000.00,1
LL00227,UHX8111,UU7067325,A-2017-TG937,1,,1,64495.4,2017-01-02 00:00:00.0,2017-01-05 00:00:00.0,0,1,41.87965463,-87.62492998,38640.00,1
HG07601,KBX1237,SY3551935,A-2017-XT837,1,,1,214026.3,2017-01-04 00:00:00.0,2017-01-13 00:00:00.0,1,1,41.97620114,-87.90530913,39928.00,1
CL44699,PJJ8906,VY1402454,A-2017-RU111,5,,1,43518.5,2017-01-06 00:00:00.0,2017-01-10 00:00:00.0,1,1,41.88248581,-87.6648355,18400.00,1
GK85665,OMT4144,TS4280972,A-2017-TN196,1,,1,97838.7,2017-01-13 00:00:00.0,2017-01-21 00:00:00.0,0,6,41.92937566,-87.77605228,1950.00,1
AH90631,ZIF3330,RN6062838,A-2017-JO455,2,,1,67329.1,2017-01-17 00:00:00.0,2017-01-22 00:00:00.0,0,4,41.95536537,-87.74727963,2932.50,1
MA59811,AFX9530,VT5562695,A-2017-PY923,5,,1,304834.2,2017-01-19 00:00:00.0,2017-01-26 00:00:00.0,1,1,41.74370583,-87.61451052,45540.00,1
HE69325,WVA4800,ZZ8124639,A-2017-VV444,5,,1,45802.6,2017-01-26 00:00:00.0,2017-02-04 00:00:00.0,0,1,41.80107195,-87.58174032,34994.50,1
AH34649,XXP6368,OV1933886,A-2017-SC986,1,,1,231403.5,2017-01-27 00:00:00.0,2017-01-31 00:00:00.0,1,1,41.87553265,-87.63380389,27910.00,1
EF15830,QKX7155,PW5550732,A-2017-PY426,3,,1,90079.6,2017-01-30 00:00:00.0,2017-02-08 00:00:00.0,1,1,42.01002354,-87.68384244,16690.00,1
FJ47115,NSI8527,PT8524857,A-2017-BV972,3,,1,235540.4,2017-01-30 00:00:00.0,2017-02-13 00:00:00.0,0,2,41.76426012,-87.70784676,39280.00,1
KD28772,VNJ8973,QY3585855,A-2017-HE778,3,,1,146914.9,2017-01-31 00:00:00.0,2017-02-02 00:00:00.0,1,3,41.89578154,-87.63432724,16880.00,1
JE37213,QZA4162,XT3901087,A-2017-LD277,3,,1,81694.1,2017-02-01 00:00:00.0,2017-02-05 00:00:00.0,0,1,41.88709142,-87.68398797,37743.00,1
KI98597,VRX5780,ZW4263453,A-2017-SA279,3,,1,384000.6,2017-02-06 00:00:00.0,2017-02-06 00:00:00.0,0,3,41.79185207,-87.8013778,21330.00,1
MG80212,HMT1562,UN8612628,A-2017-KB181,5,,1,270520.2,2017-02-06 00:00:00.0,2017-02-15 00:00:00.0,1,1,41.80742028,-87.7430013,19530.00,1
CJ65502,WTA4293,NZ9195541,A-2017-IK256,3,,1,172983.5,2017-02-14 00:00:00.0,2017-02-25 00:00:00.0,0,1,41.83098515,-87.61948415,36500.00,1
BL28662,WUK9818,RN5813594,A-2017-CS392,3,,1,187157.0,2017-02-19 00:00:00.0,2017-02-28 00:00:00.0,1,4,41.77537131,-87.56963412,2863.50,1
MH45923,TUW1041,YP6571741,A-2017-TU172,5,,1,35267.0,2017-02-20 00:00:00.0,2017-02-27 00:00:00.0,1,1,41.8443652,-87.7244009,15040.00,1
AM48816,MYA5741,WZ7931394,A-2017-QH626,3,,1,185755.0,2017-03-01 00:00:00.0,2017-03-13 00:00:00.0,0,4,41.75341322,-87.69781793,17590.00,1
AC01512,XGD5312,XP0503350,A-2017-RT129,3,,1,399609.0,2017-03-03 00:00:00.0,2017-03-16 00:00:00.0,1,4,41.78979082,-87.70359877,36075.50,1
HG42702,TYL6617,OQ2049136,A-2017-KO841,3,,1,172496.5,2017-03-05 00:00:00.0,2017-03-06 00:00:00.0,1,1,41.76529142,-87.60454374,32960.00,1
BD13756,GCK3086,YO3029558,A-2017-HR981,2,,1,221868.6,2017-03-06 00:00:00.0,2017-03-19 00:00:00.0,1,2,41.84330771,-87.68550216,20080.00,1
FD00052,MJL5153,ZV5243877,A-2017-PZ268,3,,1,110135.5,2017-03-06 00:00:00.0,2017-03-09 00:00:00.0,1,1,41.89585492,-87.6867234,14170.00,1
CE30585,ZFF2539,XP6154507,A-2017-TQ497,3,,1,64666.4,2017-03-09 00:00:00.0,2017-03-19 00:00:00.0,1,1,41.77614221,-87.63868431,24667.50,1
LM61811,IDG7363,QO9238609,A-2017-YT389,1,,1,474874.0,2017-03-09 00:00:00.0,2017-03-11 00:00:00.0,1,2,41.95711815,-87.73400291,26520.00,1
MM32836,RGK7511,OS3340355,A-2017-FN146,5,,1,204455.0,2017-03-10 00:00:00.0,2017-03-21 00:00:00.0,1,2,41.78074798,-87.74221955,21942.00,1
BM77114,REN4275,XS9271524,A-2017-EB597,3,,1,211101.2,2017-03-13 00:00:00.0,2017-03-21 00:00:00.0,1,1,41.91560047,-87.71461513,40210.00,1
DI88333,YOI3370,UO0756069,A-2017-OI328,3,,1,241882.5,2017-03-18 00:00:00.0,2017-03-30 00:00:00.0,1,1,41.7748756,-87.72647101,32630.00,1
FK04763,FJY6274,RQ9379181,A-2017-KS500,5,,1,232789.0,2017-03-20 00:00:00.0,2017-04-02 00:00:00.0,0,1,41.88091068,-87.62550911,23960.00,1
ML39992,QHN1940,OW7527088,A-2017-LJ922,3,,1,136771.9,2017-03-22 00:00:00.0,2017-04-02 00:00:00.0,1,3,41.76548541,-87.62183435,38510.00,1
AA52662,HSN4066,QZ5667781,A-2017-XA593,5,,1,127955.1,2017-03-23 00:00:00.0,2017-03-30 00:00:00.0,1,4,41.72532676,-87.68205465,22270.00,1
AL60483,VJI2211,PN6497347,A-2017-SQ321,3,,1,116572.6,2017-03-24 00:00:00.0,2017-03-24 00:00:00.0,1,7,41.89561531,-87.70670533,20490.00,1
LJ89696,YTB3110,VN0725150,A-2017-TT710,3,,1,364482.8,2017-03-28 00:00:00.0,2017-03-28 00:00:00.0,1,1,41.88411405,-87.61476242,30080.00,1
DI75013,DMN6712,TS9449491,A-2017-GQ426,3,,1,198984.0,2017-04-01 00:00:00.0,2017-04-12 00:00:00.0,0,5,41.94103256,-87.72655279,2010.00,1
HL58475,BNY1823,OO6164625,A-2017-OV829,5,,1,235196.5,2017-04-02 00:00:00.0,2017-04-09 00:00:00.0,0,1,41.84925702,-87.68570568,19390.00,1
DL12053,MHT8263,US9343204,A-2017-YC961,3,,1,229070.0,2017-04-06 00:00:00.0,2017-04-13 00:00:00.0,1,1,41.84625846,-87.64871182,35800.00,1
JF03546,BBZ5411,VQ8500581,A-2017-SO789,1,,1,125410.2,2017-04-12 00:00:00.0,2017-04-20 00:00:00.0,0,4,41.78770561,-87.71929171,32640.00,1
BI22910,HTQ1223,NX7767371,A-2017-XS959,5,,1,202565.5,2017-04-12 00:00:00.0,2017-04-17 00:00:00.0,0,4,41.97864097,-87.68940456,31498.50,1
LA10950,XHG7841,WR2538607,A-2017-YZ187,5,,1,145010.7,2017-04-12 00:00:00.0,2017-04-23 00:00:00.0,1,1,41.83713685,-87.70467361,17664.00,1
AD24930,HLJ9135,QY9190052,A-2017-UK718,2,,1,156331.1,2017-04-15 00:00:00.0,2017-04-28 00:00:00.0,1,1,41.83108107,-87.62932962,39370.00,1
IE92322,FUK9113,TW6434747,A-2017-OO215,5,,1,74436.7,2017-04-16 00:00:00.0,2017-04-30 00:00:00.0,1,1,41.89229086,-87.63312249,27350.00,1
CL88888,LZZ4326,NV0355854,A-2017-FY132,5,,1,129513.7,2017-04-16 00:00:00.0,2017-04-20 00:00:00.0,1,1,41.76360211,-87.63598659,26620.00,1
KL59591,XYE9320,NP3624925,A-2017-EW916,1,,1,306469.8,2017-04-17 00:00:00.0,2017-04-26 00:00:00.0,1,1,41.83887233,-87.64615097,29200.00,1
ID40842,WBP3291,TZ1459907,A-2017-BO222,3,,1,205173.6,2017-04-22 00:00:00.0,2017-04-30 00:00:00.0,1,1,41.79174083,-87.69490488,29428.50,1
DJ86977,XDJ5355,ZV1503715,A-2017-SD833,5,,1,99447.7,2017-04-24 00:00:00.0,2017-04-30 00:00:00.0,1,1,41.83262451,-87.6168411,23851.00,1
IJ01709,CRP8660,SV1659058,A-2017-ML677,1,,1,182681.3,2017-04-25 00:00:00.0,2017-05-07 00:00:00.0,1,1,41.89017255,-87.64999164,26250.00,1
CH42335,XZJ2837,NW5567882,A-2017-UU907,3,,1,157654.9,2017-04-25 00:00:00.0,2017-04-28 00:00:00.0,1,1,41.90210313,-87.75562353,35765.00,1
AB78331,WVI6294,OV8096567,A-2017-VB298,1,,1,68313.3,2017-04-27 00:00:00.0,2017-05-07 00:00:00.0,0,3,41.86964303,-87.64552029,47748.00,1
AE73680,ZLV8042,WO6936760,A-2017-LM549,3,,1,40609.9,2017-04-27 00:00:00.0,2017-05-10 00:00:00.0,1,1,42.0004435,-87.66085935,30350.00,1
MD28295,AAN4314,RV7445359,A-2017-BV848,2,,1,214246.4,2017-05-04 00:00:00.0,2017-05-04 00:00:00.0,0,1,41.87346742,-87.72051086,2110.00,1
AH99607,HIC1847,RN8560241,A-2017-OQ607,5,,1,169986.6,2017-05-13 00:00:00.0,2017-05-20 00:00:00.0,0,1,41.85492101,-87.66782616,32407.00,1
IM87086,LJH5041,TP5693322,A-2017-VK580,1,,1,256792.2,2017-05-14 00:00:00.0,2017-05-24 00:00:00.0,1,1,41.88338658,-87.65339165,42722.50,1
LE18601,URQ7280,QT5618057,A-2017-HU990,5,,1,215313.7,2017-05-15 00:00:00.0,2017-05-26 00:00:00.0,1,3,41.87073773,-87.72041743,34780.00,1
KI57625,LAJ1404,YZ3695561,A-2017-SA921,1,,1,48924.8,2017-05-16 00:00:00.0,2017-05-30 00:00:00.0,0,1,41.94603713,-87.67867776,23241.50,1
LL61649,RAU2892,UT6979670,A-2017-AD747,5,,1,113337.4,2017-05-20 00:00:00.0,2017-06-02 00:00:00.0,1,3,41.86973384,-87.64388867,40820.00,1
FC08212,SKL7910,ZX0238334,A-2017-AP967,3,,1,165202.8,2017-05-20 00:00:00.0,2017-06-01 00:00:00.0,0,1,41.89182517,-87.62522291,19895.00,1
GC33156,CXQ7900,YR2247524,A-2017-XM801,3,,1,245069.5,2017-05-22 00:00:00.0,2017-05-27 00:00:00.0,0,1,41.93809389,-87.81125323,19390.00,1
IF79240,MLL1752,RV5357442,A-2017-EW166,5,,1,52166.8,2017-05-25 00:00:00.0,2017-06-05 00:00:00.0,1,3,41.79218151,-87.65982669,47610.00,1
KH42441,ZTE2349,YS2996375,A-2017-QO316,3,,1,45797.8,2017-05-26 00:00:00.0,2017-06-05 00:00:00.0,1,3,42.00830436,-87.67818538,14480.00,1
AJ74124,AFT8365,SW1399413,A-2017-TJ975,4,,1,103846.1,2017-05-28 00:00:00.0,2017-06-04 00:00:00.0,1,1,41.93878066,-87.74672581,19520.00,1
LA79549,YWA1319,PU5439335,A-2017-FJ217,5,,1,302710.0,2017-05-31 00:00:00.0,2017-06-12 00:00:00.0,0,5,41.9768951,-87.69227967,30840.00,1
EL04554,WUB5756,QW9308959,A-2017-SY931,1,,1,129285.5,2017-06-03 00:00:00.0,2017-06-12 00:00:00.0,0,2,41.95060124,-87.70777873,2460.00,1
MF57466,KVL8838,OP4903768,A-2017-TG641,2,,1,98074.6,2017-06-04 00:00:00.0,2017-06-17 00:00:00.0,0,3,41.93956558,-87.64910715,38590.00,1
GA01795,AZV5751,ZT3154740,A-2017-BX118,3,,1,77144.3,2017-06-06 00:00:00.0,2017-06-20 00:00:00.0,1,1,41.87576697,-87.70584763,26610.00,1
LB91491,CZT5410,QP5835323,A-2017-JK260,5,,1,207173.5,2017-06-10 00:00:00.0,2017-06-21 00:00:00.0,1,1,41.73879909,-87.64121073,25350.00,1
MI34846,UMG1114,WQ2802510,A-2017-YD503,1,,1,301827.8,2017-06-12 00:00:00.0,2017-06-16 00:00:00.0,0,1,41.88023932,-87.75692869,37400.00,1
HD51513,BIN4596,NU0728235,A-2017-KN723,1,,1,329274.9,2017-06-29 00:00:00.0,2017-07-13 00:00:00.0,1,1,41.84804957,-87.70529466,22440.00,1
CB53549,RUC2715,YV4334607,A-2017-IM693,5,,1,434497.7,2017-07-10 00:00:00.0,2017-07-21 00:00:00.0,1,1,41.90359031,-87.65921321,33400.00,1
EH17979,EUT2904,SP1179929,A-2017-RM621,4,,1,227731.0,2017-07-12 00:00:00.0,2017-07-20 00:00:00.0,1,1,41.85783537,-87.66628693,37200.00,1
GH82341,HAF3937,ZW3458524,A-2017-PF866,3,,1,355472.1,2017-07-14 00:00:00.0,2017-07-19 00:00:00.0,1,6,41.83517168,-87.72437508,35310.00,1
LI68682,UUW8268,XR9357409,A-2017-NL470,1,,1,177427.9,2017-07-16 00:00:00.0,2017-07-27 00:00:00.0,1,1,41.88790266,-87.61792719,25010.00,1
MC12285,BDG7179,RQ4522274,A-2017-LS799,3,,1,46759.4,2017-07-19 00:00:00.0,2017-07-25 00:00:00.0,1,1,41.91692195,-87.73749169,34530.00,1
AJ58221,YTJ5960,ZV3916269,A-2017-NB266,1,,1,104558.3,2017-07-20 00:00:00.0,2017-07-28 00:00:00.0,1,1,41.74957266,-87.604689,30500.00,1
DB43956,TQT2125,RU9846981,A-2017-MQ844,3,,1,142028.0,2017-07-27 00:00:00.0,2017-08-05 00:00:00.0,1,1,41.8588948,-87.6304005,19820.00,1
AB12181,OBD8151,RW8652538,A-2017-CT587,2,,1,300279.3,2017-07-29 00:00:00.0,2017-08-10 00:00:00.0,0,1,41.69340052,-87.61232172,35385.50,1
EK11138,PAN7318,SX7857810,A-2017-DR546,5,,1,126227.0,2017-07-30 00:00:00.0,2017-08-13 00:00:00.0,1,1,41.92027338,-87.78031813,30230.00,1
BE38500,TEO5489,ZU5901834,A-2017-MO317,1,,1,147273.5,2017-08-01 00:00:00.0,2017-08-09 00:00:00.0,0,5,41.73677557,-87.60354803,2040.00,1
LL03108,SAN2754,QX6356630,A-2017-KV742,1,,1,158389.2,2017-08-03 00:00:00.0,2017-08-12 00:00:00.0,0,1,41.9905322,-87.69925788,19960.00,1
FK18564,GDD9417,WW5341987,A-2017-DZ468,1,,1,339378.3,2017-08-09 00:00:00.0,2017-08-17 00:00:00.0,0,1,41.87432781,-87.64256918,48035.50,1
CC04656,VER6077,SP6029378,A-2017-RL305,3,,1,112907.3,2017-08-19 00:00:00.0,2017-08-31 00:00:00.0,1,1,41.78674894,-87.78174785,36170.00,1
FE57134,ZZJ3972,XN3016496,A-2017-XO672,2,,1,75214.1,2017-08-20 00:00:00.0,2017-08-20 00:00:00.0,0,1,41.75496217,-87.72335908,34010.00,1
LJ31800,JSD4645,SX2643142,A-2017-JY168,3,,1,70039.6,2017-08-23 00:00:00.0,2017-09-03 00:00:00.0,1,3,41.92049827,-87.76600543,36685.00,1
MH40779,QWG2672,UZ5154060,A-2017-ZM844,3,,1,344986.8,2017-08-30 00:00:00.0,2017-09-13 00:00:00.0,1,1,41.8560506,-87.62403663,44700.50,1
HC38268,URH4585,YW6536697,A-2017-AV454,1,,1,132434.9,2017-09-01 00:00:00.0,2017-09-10 00:00:00.0,1,1,41.87412181,-87.73512379,20458.50,1
GJ51710,RAO2378,PR8714678,A-2017-YB686,1,,1,300330.5,2017-09-02 00:00:00.0,2017-09-02 00:00:00.0,1,1,41.88670756,-87.62788348,23430.00,1
IH74566,ZAY7065,RW8919504,A-2017-SD259,3,,1,256319.4,2017-09-03 00:00:00.0,2017-09-11 00:00:00.0,1,2,41.71762873,-87.53663823,24050.00,1
BM35872,VRY6352,TU7212196,A-2017-SS828,1,,1,220823.3,2017-09-03 00:00:00.0,2017-09-10 00:00:00.0,1,3,41.86322023,-87.66644157,25950.00,1
CD01223,VQJ8455,QN3270657,A-2017-GG354,3,,1,191407.0,2017-09-04 00:00:00.0,2017-09-06 00:00:00.0,1,1,41.72020823,-87.62355234,29060.00,1
JE19928,EDY9473,UT2106582,A-2017-FJ800,5,,1,215849.8,2017-09-10 00:00:00.0,2017-09-24 00:00:00.0,1,1,41.88994002,-87.62894827,22850.00,1
HJ36529,ZKI6917,PN5964338,A-2017-II879,3,,1,195845.5,2017-09-14 00:00:00.0,2017-09-18 00:00:00.0,1,1,41.73852748,-87.64170134,28760.00,1
IA25135,YFE2476,TW6262494,A-2017-FM621,3,,1,124421.8,2017-09-14 00:00:00.0,2017-09-14 00:00:00.0,1,1,41.99000888,-87.74826667,29530.00,1
IG49677,LPM6944,ST8771938,A-2017-IV629,2,,1,298024.4,2017-09-16 00:00:00.0,2017-09-27 00:00:00.0,0,1,41.87870495,-87.74532124,31210.00,1
DI18188,UNW4472,OS5407702,A-2017-UV130,5,,1,73180.9,2017-09-19 00:00:00.0,2017-10-01 00:00:00.0,1,1,41.9538639,-87.73666352,32710.00,1
HJ74663,QKS4115,WQ7086837,A-2017-FI432,3,,1,240252.6,2017-09-21 00:00:00.0,2017-09-26 00:00:00.0,1,1,42.02169141,-87.67448165,37170.00,1
LE38210,XLX2086,UP9855294,A-2017-PP411,3,,1,174636.6,2017-09-22 00:00:00.0,2017-10-05 00:00:00.0,1,3,41.88563256,-87.62637276,27330.00,1
DA02226,IRJ6787,VP1026284,A-2017-EW172,5,,1,237136.2,2017-09-25 00:00:00.0,2017-09-28 00:00:00.0,0,5,41.82368535,-87.6217466,2530.00,1
DB54325,YDC9744,RW8719560,A-2017-TQ395,1,,1,248401.6,2017-09-30 00:00:00.0,2017-10-09 00:00:00.0,0,1,41.73153777,-87.58567864,21920.00,1
FA35381,FKG2601,TO7878196,A-2017-VL538,5,,1,175519.6,2017-10-06 00:00:00.0,2017-10-09 00:00:00.0,1,1,41.91000891,-87.72535418,26630.00,1
DH36190,HZO2953,RU4821935,A-2017-ZY438,5,,1,246553.7,2017-10-07 00:00:00.0,2017-10-10 00:00:00.0,1,1,41.81920073,-87.68457036,36190.00,1
GD09836,ZHT5397,PS4857075,A-2017-CH953,1,,1,484293.0,2017-10-14 00:00:00.0,2017-10-25 00:00:00.0,1,4,41.82622161,-87.70465031,14430.00,1
MA58711,ZKV2382,OT7862229,A-2017-AB423,5,,1,50663.3,2017-10-19 00:00:00.0,2017-10-20 00:00:00.0,1,1,41.93058901,-87.78431318,21590.00,1
AE17055,WEC1371,NR4536448,A-2017-QV727,1,,1,111764.5,2017-10-23 00:00:00.0,2017-10-23 00:00:00.0,0,2,41.9423199,-87.6396318,21447.50,1
MI10768,AEO9709,UX9767003,A-2017-HP848,3,,1,386204.8,2017-10-28 00:00:00.0,2017-11-07 00:00:00.0,1,1,41.86736269,-87.6392932,30670.00,1
FF85725,PNI9297,YS2027810,A-2017-TP367,3,,1,210488.1,2017-11-03 00:00:00.0,2017-11-05 00:00:00.0,1,1,41.92765122,-87.77083553,33640.00,1
GJ24327,ENG3371,YS3045093,A-2017-YD579,5,,1,185161.6,2017-11-06 00:00:00.0,2017-11-14 00:00:00.0,1,1,41.8689511,-87.68595494,21300.00,1
KL27559,KGC9647,QX1087376,A-2017-VS697,5,,1,93436.3,2017-11-07 00:00:00.0,2017-11-21 00:00:00.0,1,1,41.77455256,-87.68336926,19340.00,1
BD71414,TXR4715,YY5759075,A-2017-JB915,3,,1,140478.8,2017-11-10 00:00:00.0,2017-11-19 00:00:00.0,1,1,41.91638706,-87.64104135,33730.00,1
LH31342,MYV6502,SV8124010,A-2017-CR362,5,,1,47995.5,2017-11-10 00:00:00.0,2017-11-22 00:00:00.0,0,1,41.97228597,-87.68917799,39192.00,1
HJ97956,MLI4847,ZR3742044,A-2017-CO477,3,,1,92951.4,2017-11-12 00:00:00.0,2017-11-20 00:00:00.0,1,1,41.87206239,-87.75490425,40170.00,1
KI03053,YGU4684,QW4962132,A-2017-CU688,5,,1,108549.4,2017-11-13 00:00:00.0,2017-11-26 00:00:00.0,1,1,41.79342111,-87.67601718,16100.00,1
GM30150,ZOY7706,TU5287490,A-2017-JI750,3,,1,131673.5,2017-11-15 00:00:00.0,2017-11-24 00:00:00.0,0,1,41.79291088,-87.74207734,19150.00,1
